537041,25X32,MORDERN M/INDIGO,90,94.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,1
537041,26X30,MORDERN M/INDIGO,30,31.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,2
537041,26X32,MORDERN M/INDIGO,330,346.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,3
537041,27X30,MORDERN M/INDIGO,90,94.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,4
537041,27X32,MORDERN M/INDIGO,630,661.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,5
537041,27X34,MORDERN M/INDIGO,240,252,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,6
537041,28X30,MORDERN M/INDIGO,240,252,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,7
537041,28X32,MORDERN M/INDIGO,810,850.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,8
537041,28X34,MORDERN M/INDIGO,420,441,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,9
537041,29X30,MORDERN M/INDIGO,150,157.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,10
537041,29X32,MORDERN M/INDIGO,810,850.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,11
537041,29X34,MORDERN M/INDIGO,450,472.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,12
537041,30X30,MORDERN M/INDIGO,180,189,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,13
537041,30X32,MORDERN M/INDIGO,810,850.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,14
537041,30X34,MORDERN M/INDIGO,510,535.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,15
537041,31X30,MORDERN M/INDIGO,30,31.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537041,31X32,MORDERN M/INDIGO,510,535.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537041,31X34,MORDERN M/INDIGO,330,346.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537041,32X30,MORDERN M/INDIGO,30,31.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537041,32X32,MORDERN M/INDIGO,510,535.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,20
537041,32X34,MORDERN M/INDIGO,300,315,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,21
537041,33X32,MORDERN M/INDIGO,210,220.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,22
537041,33X34,MORDERN M/INDIGO,180,189,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,23
537041,34X32,MORDERN M/INDIGO,90,94.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,24
537041,34X34,MORDERN M/INDIGO,90,94.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,25
537041,36X34,MORDERN M/INDIGO,30,31.5,2,2/21/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,26
537006,25X32,MORDERN M/INDIGO,60,63,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,1
537006,26X32,MORDERN M/INDIGO,210,220.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,2
537006,26X34,MORDERN M/INDIGO,30,31.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,3
537006,27X30,MORDERN M/INDIGO,60,63,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,4
537006,27X32,MORDERN M/INDIGO,390,409.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,5
537006,27X34,MORDERN M/INDIGO,120,126,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,6
537006,28X30,MORDERN M/INDIGO,60,63,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,7
537006,28X32,MORDERN M/INDIGO,480,504,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,8
537006,28X34,MORDERN M/INDIGO,300,315,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,9
537006,29X30,MORDERN M/INDIGO,90,94.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,10
537006,29X32,MORDERN M/INDIGO,510,535.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,11
537006,29X34,MORDERN M/INDIGO,330,346.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,12
537006,30X32,MORDERN M/INDIGO,570,598.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,13
537006,30X34,MORDERN M/INDIGO,420,441,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,14
537006,31X32,MORDERN M/INDIGO,420,441,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,15
537006,31X34,MORDERN M/INDIGO,390,409.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537006,32X32,MORDERN M/INDIGO,420,441,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537006,32X34,MORDERN M/INDIGO,420,441,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537006,33X32,MORDERN M/INDIGO,330,346.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537006,33X34,MORDERN M/INDIGO,330,346.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,20
537006,34X32,MORDERN M/INDIGO,150,157.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,21
537006,34X34,MORDERN M/INDIGO,90,94.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,22
537009,25X32,MORDERN M/INDIGO,30,31.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,1
537009,26X32,MORDERN M/INDIGO,60,63,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,2
537009,27X32,MORDERN M/INDIGO,120,126,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,3
537009,27X34,MORDERN M/INDIGO,90,94.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,4
537009,28X30,MORDERN M/INDIGO,30,31.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,5
537009,28X32,MORDERN M/INDIGO,240,252,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,6
537009,28X34,MORDERN M/INDIGO,150,157.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,7
537009,29X32,MORDERN M/INDIGO,210,220.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,8
537009,29X34,MORDERN M/INDIGO,240,252,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,9
537009,30X30,MORDERN M/INDIGO,30,31.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,10
537009,30X32,MORDERN M/INDIGO,270,283.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,11
537009,30X34,MORDERN M/INDIGO,270,283.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,12
537009,31X32,MORDERN M/INDIGO,150,157.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,13
537009,31X34,MORDERN M/INDIGO,180,189,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,14
537009,32X32,MORDERN M/INDIGO,240,252,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,15
537009,32X34,MORDERN M/INDIGO,210,220.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537009,33X32,MORDERN M/INDIGO,120,126,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537009,33X34,MORDERN M/INDIGO,90,94.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537009,34X32,MORDERN M/INDIGO,90,94.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537040,25X32,MORDERN M/INDIGO,120,126,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,1
537040,26X30,MORDERN M/INDIGO,30,31.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,2
537040,26X32,MORDERN M/INDIGO,480,504,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,3
537040,27X30,MORDERN M/INDIGO,90,94.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,4
537040,27X32,MORDERN M/INDIGO,690,724.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,5
537040,27X34,MORDERN M/INDIGO,270,283.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,6
537040,28X30,MORDERN M/INDIGO,210,220.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,7
537040,28X32,MORDERN M/INDIGO,870,913.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,8
537040,28X34,MORDERN M/INDIGO,540,567,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,9
537040,29X30,MORDERN M/INDIGO,180,189,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,10
537040,29X32,MORDERN M/INDIGO,930,976.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,11
537040,29X34,MORDERN M/INDIGO,600,630,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,12
537040,30X30,MORDERN M/INDIGO,90,94.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,13
537040,30X32,MORDERN M/INDIGO,870,913.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,14
537040,30X34,MORDERN M/INDIGO,630,661.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,15
537040,31X30,MORDERN M/INDIGO,60,63,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537040,31X32,MORDERN M/INDIGO,750,787.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537040,31X34,MORDERN M/INDIGO,570,598.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537040,32X30,MORDERN M/INDIGO,30,31.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537040,32X32,MORDERN M/INDIGO,690,724.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,20
537040,32X34,MORDERN M/INDIGO,420,441,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,21
537040,33X32,MORDERN M/INDIGO,540,567,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,22
537040,33X34,MORDERN M/INDIGO,300,315,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,23
537040,34X32,MORDERN M/INDIGO,240,252,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,24
537040,34X34,MORDERN M/INDIGO,90,94.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,25
537040,36X34,MORDERN M/INDIGO,30,31.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,26
4100116537,29X30,SUBZERO,135,141.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,1
4100116537,29X32,SUBZERO,50,52.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,13
4100116537,30X30,SUBZERO,690,724.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,2
4100116537,30X32,SUBZERO,515,540.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,14
4100116537,30X34,SUBZERO,45,47.25,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,18
4100116537,31X30,SUBZERO,620,651,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,3
4100116537,31X32,SUBZERO,540,567,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,15
4100116537,31X34,SUBZERO,55,57.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,26
4100116537,32X30,SUBZERO,1395,1464.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,4
4100116537,32X32,SUBZERO,1530,1606.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,16
4100116537,32X34,SUBZERO,695,729.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,27
4100116537,32X36,SUBZERO,65,68.25,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,32
4100116537,33X30,SUBZERO,1010,1060.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,5
4100116537,33X32,SUBZERO,1185,1244.25,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,17
4100116537,33X34,SUBZERO,635,666.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,28
4100116537,34X30,SUBZERO,1765,1853.25,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,6
4100116537,34X32,SUBZERO,2215,2325.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,25
4100116537,34X34,SUBZERO,1255,1317.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,29
4100116537,34X36,SUBZERO,130,136.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,33
4100116537,35X30,SUBZERO,50,52.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,7
4100116537,35X32,SUBZERO,50,52.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,24
4100116537,36X30,SUBZERO,1770,1858.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,8
4100116537,36X32,SUBZERO,1815,1905.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,23
4100116537,36X34,SUBZERO,1155,1212.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,30
4100116537,36X36,SUBZERO,110,115.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,34
4100116537,38X30,SUBZERO,1140,1197,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,9
4100116537,38X32,SUBZERO,1125,1181.25,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,22
4100116537,38X34,SUBZERO,755,792.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,31
4100116537,40X30,SUBZERO,655,687.75,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,10
4100116537,40X32,SUBZERO,765,803.25,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,21
4100116537,42X30,SUBZERO,210,220.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,11
4100116537,42X32,SUBZERO,200,210,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,20
4100116537,44X30,SUBZERO,100,105,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,12
4100116537,44X32,SUBZERO,70,73.5,4,2/11/2011,,dinesh,Re Approval,5,#MAIN RATIO#,19
4100116269,10M,LIMITLES,1537,1613.85,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,5
4100116269,10S,LIMITLES,1258,1320.9,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,13
4100116269,12M,LIMITLES,1830,1921.5,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,6
4100116269,12S,LIMITLES,1497,1571.85,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,14
4100116269,14M,LIMITLES,1027,1078.35,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,7
4100116269,14S,LIMITLES,841,883.05,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,15
4100116269,16M,LIMITLES,818,858.9,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,8
4100116269,16S,LIMITLES,670,703.5,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,16
4100116269,2M,LIMITLES,496,520.8,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,1
4100116269,2S,LIMITLES,213,223.65,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,9
4100116269,4M,LIMITLES,892,936.6,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,2
4100116269,4S,LIMITLES,594,623.7,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,10
4100116269,6M,LIMITLES,1200,1260,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,3
4100116269,6S,LIMITLES,982,1031.1,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,11
4100116269,8M,LIMITLES,1455,1527.75,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,4
4100116269,8S,LIMITLES,1190,1249.5,3,2/28/2011,,yapas,Re Approval,5,#MAIN RATIO#,12
98967,24X32,MODERN MEDIUM GREENCAST,129,135.45,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,1
98967,25X32,MODERN MEDIUM GREENCAST,153,160.65,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,2
98967,26X32,MODERN MEDIUM GREENCAST,184,193.2,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,3
98967,27X32,MODERN MEDIUM GREENCAST,225,236.25,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,4
98967,28X32,MODERN MEDIUM GREENCAST,250,262.5,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,5
98967,29X32,MODERN MEDIUM GREENCAST,198,207.9,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,6
98967,30X32,MODERN MEDIUM GREENCAST,135,141.75,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,7
98967,31X32,MODERN MEDIUM GREENCAST,125,131.25,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,8
98967,32X32,MODERN MEDIUM GREENCAST,70,73.5,3,2/21/2011,,srinath,Re Approval,5,#MAIN RATIO#,9
4100117379,24S,TEACUP GREY,90,94.5,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,4
4100117379,25M,TEACUP GREY,79,82.95,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,17
4100117379,25S,TEACUP GREY,150,157.5,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,5
4100117379,26M,TEACUP GREY,165,173.25,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,16
4100117379,26S,TEACUP GREY,217,227.85,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,6
4100117379,27L,TEACUP GREY,78,81.9,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,22
4100117379,27M,TEACUP GREY,215,225.75,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,15
4100117379,27S,TEACUP GREY,287,301.35,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,7
4100117379,28L,TEACUP GREY,79,82.95,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,21
4100117379,28M,TEACUP GREY,248,260.4,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,14
4100117379,28S,TEACUP GREY,225,236.25,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,8
4100117379,29L,TEACUP GREY,103,108.15,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,20
4100117379,29M,TEACUP GREY,195,204.75,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,13
4100117379,29S,TEACUP GREY,174,182.7,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,9
4100117379,30L,TEACUP GREY,80,84,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,19
4100117379,30M,TEACUP GREY,133,139.65,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,12
4100117379,30S,TEACUP GREY,112,117.6,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,10
4100117379,31L,TEACUP GREY,57,59.85,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,18
4100117379,31M,TEACUP GREY,85,89.25,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,1
4100117379,31S,TEACUP GREY,83,87.15,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,11
4100117379,32M,TEACUP GREY,75,78.75,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,2
4100117379,33M,TEACUP GREY,72,75.6,5,2/16/2011,,dinesh,Re Approval,5,#MAIN RATIO#,3
4500217724,16W,KINGSTON WASH,214.5,225.225,4,2/23/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,1
4500217724,18W,KINGSTON WASH,643.5,675.675,4,2/23/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,2
4500217724,20W,KINGSTON WASH,429,450.45,4,2/23/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,3
4500217724,22W,KINGSTON WASH,214.5,225.225,4,2/23/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,4
4500217724,24W,KINGSTON WASH,214.5,225.225,4,2/23/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,5
4500215970,10,RINSE WASH NEW,240,254.4,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,3
4500215970,12,RINSE WASH NEW,228,241.68,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,4
4500215970,14,RINSE WASH NEW,216,228.96,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,5
4500215970,16,RINSE WASH NEW,204,216.24,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,6
4500215970,18,RINSE WASH NEW,120,127.2,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,7
4500215970,6,RINSE WASH NEW,48,50.88,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,1
4500215970,8,RINSE WASH NEW,156,165.36,1,1/25/2011,,kelum,Re Approval,5,#MAIN RATIO#,2
4500217441,10,VINTAGE TEAL,3156,3250.68,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,1
4500217441,12,VINTAGE TEAL,4200,4326,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,2
4500217441,14,VINTAGE TEAL,3504,3609.12,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,3
4500217441,16,VINTAGE TEAL,2448,2521.44,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,4
4500217441,4,VINTAGE TEAL,1404,1446.12,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,5
4500217441,6,VINTAGE TEAL,1752,1804.56,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,6
4500217441,8,VINTAGE TEAL,2100,2163,2,2/8/2011,,nishanthi,Re Approval,5,#MAIN RATIO#,7
